depth,temp,chla,do,sal,ph
2.001,16.6840874071,0.128821926214,9.35156667881,0.02,7.0640546036
2.501,16.5944034006,0.118457857299,9.31652320538,0.02,7.05257608369
3.001,16.3915451224,0.102891297406,9.27976749791,0.02,7.04957053976
3.501,16.0724468398,0.0854858371847,9.25112045021,0.02,7.05958696261
4.001,15.6142040456,0.0678954101675,9.25884624192,0.02,7.06246641692
4.501,15.2260333504,0.0519277801102,9.23873843093,0.02,7.06941162
5.001,14.8413456312,0.03836429342,9.21835575143,0.02,7.07088457985
5.501,14.330564104,0.0273820616406,9.25868919562,0.02,7.07266175716
6.001,13.799884589,0.0213907316156,9.30865482124,0.02,7.07877129297
6.501,13.4216031304,0.0193524018024,9.32949580549,0.02,7.07933969612
7.001,13.0616743306,0.0203527578469,9.35197058435,0.02,7.08235694485
7.501,12.679537019,0.0226658056041,9.38777204701,0.02,7.08581266859
8.001,12.1589090599,0.023689507242,9.46003168777,0.02,7.09860899736
8.501,11.7726192367,0.0243714203759,9.49483688802,0.02,7.10553179587
9.001,11.4881089827,0.0255018117887,9.52024877026,0.02,7.10784960463
9.501,11.3060921902,0.0242262554659,9.51406831982,0.02,7.10753448878
10.001,11.0475381203,0.0223339133278,9.53487725218,0.02,7.11359293909
10.501,10.7836032831,0.0218924144256,9.55557710833,0.02,7.11801973166
11.001,10.6182091245,0.0208732277491,9.54467218991,0.02,7.11717410974
11.501,10.4608511337,0.0195613201016,9.54142787995,0.02,7.11659195969
12.001,10.219560074,0.0202320920823,9.57568362238,0.02,7.12165107517
12.501,10.0530237587,0.0212575640413,9.57315056297,0.02,7.12209650891
13.001,9.82252069303,0.0236347899224,9.59564014389,0.02,7.12636090178
13.501,9.66948128615,0.0250984238344,9.61266960937,0.02,7.12879590904
14.001,9.58520573927,0.0271610786296,9.59898340583,0.02,7.12718550671
14.501,9.48693144895,0.0300187651751,9.59645456598,0.02,7.12741435135
15.001,9.41104253189,0.033202595246,9.60045106157,0.02,7.12893304401
15.501,9.3703333528,0.0342487136094,9.60128656694,0.02,7.129601333
16.001,9.34494243516,0.0338656974182,9.60237788528,0.02,7.13071557158
16.501,9.31899593487,0.031169633208,9.6060160154,0.02,7.13235917237
17.001,9.26445055441,0.031758860601,9.57822293416,0.02,7.13233929831
17.501,9.23624065936,0.0292735849998,9.57425511895,0.02,7.13410352311
18.001,9.18884076233,0.0282942019388,9.53951094871,0.02,7.13236215864
18.501,9.13174844873,0.0259483725728,9.48761775421,0.02,7.12823520202
19.001,9.09284126865,0.0258095051615,9.46380071433,0.02,7.12697955015
19.501,9.0590031289,0.0251853295931,9.44203914156,0.02,7.12619395354
20.001,9.02083940504,0.0264767745142,9.39968041095,0.02,7.12364699502
20.501,9.00591563397,0.0234055337428,9.405453985,0.02,7.12550232023
21.001,8.9723021773,0.0228039511578,9.39162808665,0.02,7.12634862499
21.501,8.94704099419,0.0211331113884,9.36223940366,0.02,7.1258161217
22.001,8.93000781493,0.0200127787774,9.36613420222,0.02,7.12816249455
22.501,8.88905365048,0.0169522359455,9.29509643024,0.02,7.12396570464
23.001,8.85503754957,0.0171411439011,9.21569487738,0.02,7.11997835611
23.501,8.8387620779,0.015114022535,9.20254100479,0.02,7.12112554074
24.001,8.8032827723,0.0165060720732,9.10817500824,0.02,7.11702663974
24.501,8.76980069842,0.0167647015498,8.99494424122,0.02,7.11190363556
25.001,8.75366491682,0.0164226990898,8.98924628018,0.02,7.11496638852
25.501,8.72030440631,0.0173058959119,8.87741914155,0.02,7.11043242518
26.001,8.69229679431,0.0194002085772,8.78232091496,0.02,7.10898323447
26.501,8.67626328919,0.0171956839205,8.77631093704,0.02,7.11059028331
27.001,8.64206267712,0.0180070932704,8.63922995733,0.02,7.10567063402
27.501,8.61707307553,0.0171594798195,8.5256989075,0.02,7.1027688875
28.001,8.60054997643,0.0171906453926,8.51819020649,0.02,7.10533029289
