depth,temp,chla,do,sal,ph
2.059,11.2623417268,0.285551496481,10.568844343,0.02,7.70026297621
2.559,10.9221270811,0.299623804617,10.5644130058,0.02,7.69585520559
3.059,10.5376273436,0.302123080802,10.5738809432,0.02,7.68443168155
3.559,10.1461213841,0.309160383106,10.592134871,0.02,7.67863025344
4.059,9.73495676893,0.310643222065,10.6133779227,0.02,7.66276057194
4.559,9.34883432858,0.292821980847,10.6297876734,0.02,7.65276568681
5.059,8.95687822709,0.279605858766,10.6385453557,0.02,7.62874362338
5.559,8.72452696702,0.263501971199,10.6321477284,0.02,7.6223682756
6.059,8.54184714938,0.245248811075,10.6142400151,0.02,7.61863940889
6.559,8.41412259811,0.231787043816,10.5992422516,0.02,7.63275749672
7.059,8.22787060936,0.212673911867,10.5997655973,0.02,7.62659722147
7.559,8.09111401037,0.199352077493,10.5831199313,0.02,7.61589845023
8.059,8.02407452029,0.193348035536,10.5726573246,0.02,7.62556726529
8.559,7.93898024476,0.187530028568,10.5716134896,0.02,7.62875573093
9.059,7.84714867766,0.177690033588,10.5673864067,0.02,7.60249613213
9.559,7.81713424596,0.175515371738,10.5646560606,0.02,7.60574704527
10.059,7.76470836432,0.170293639476,10.5591188511,0.02,7.59558208006
10.559,7.72138751514,0.163862851758,10.5469835497,0.02,7.57655216161
11.059,7.69400286273,0.158072210576,10.5404939906,0.02,7.57777604722
11.559,7.66519807617,0.150112329088,10.5288400624,0.02,7.57507727537
12.059,7.63301669917,0.141049585402,10.5161551219,0.02,7.57136437995
12.559,7.60190566757,0.136998957977,10.5074741359,0.02,7.5777822415
13.059,7.55478828254,0.13136074588,10.4869123895,0.02,7.55915225527
13.559,7.48713999206,0.124939365664,10.4584862875,0.02,7.52834435721
14.059,7.45461683882,0.124320282214,10.4496554896,0.02,7.52695866524
14.559,7.38061078457,0.121970222198,10.417824169,0.02,7.5047051439
15.059,7.27305563298,0.120291392123,10.3755822158,0.02,7.47063824085
15.559,7.20436584791,0.119086356942,10.3568709759,0.02,7.45686528545
16.059,7.11012990162,0.114201856078,10.3209607391,0.02,7.44395626467
16.559,7.00791820371,0.110007265276,10.2845254602,0.02,7.43852859824
17.059,6.94888560305,0.106470332022,10.2764189002,0.02,7.44708603437
17.559,6.87792190316,0.098683054508,10.2637004335,0.02,7.44744117358
18.059,6.8355142304,0.0915854277875,10.2749684891,0.02,7.46961403199
18.559,6.79170166364,0.0856107183945,10.2764137529,0.02,7.48280286111
19.059,6.71755772253,0.078837765186,10.2582261575,0.02,7.48365045888
19.559,6.66547670626,0.0753534425905,10.2454162559,0.02,7.48606976654
20.059,6.61637700337,0.0716789750259,10.2280058558,0.02,7.48337057196
20.559,6.53014191935,0.0690952179671,10.1712024317,0.02,7.45886371824
21.059,6.45818944853,0.0683238772918,10.1193403296,0.02,7.4394344791
21.559,6.41166180427,0.0676869366678,10.074933269,0.02,7.42501176235
22.059,6.36940209469,0.066597230971,10.033266875,0.02,7.41911967175
22.559,6.32761198056,0.0666592991828,10.0025442426,0.02,7.41589329582
23.059,6.29588723442,0.0676228324204,9.98379399441,0.02,7.42107069104
