depth,temp,chla,do,sal,ph
2.004,11.7034800242,0.225283696327,10.5001396926,0.02,7.76928862315
2.504,11.662048113,0.25957231779,10.4960120093,0.02,7.7633239933
3.004,11.619205152,0.293033747728,10.499448931,0.02,7.75861757719
3.504,11.5793724723,0.325901009539,10.5013630306,0.02,7.74686912365
4.004,11.5505241156,0.349685738747,10.4949338244,0.02,7.73909385771
4.504,11.523317358,0.372408045716,10.4912710986,0.02,7.73738448076
5.004,11.4955979783,0.388491028748,10.4860589752,0.02,7.72602480926
5.504,11.4699533116,0.401800819337,10.4743407102,0.02,7.7191030819
6.004,11.4564183519,0.406054412487,10.4662873408,0.02,7.72438097376
6.504,11.4256703767,0.41266182563,10.459599723,0.02,7.71204088995
7.004,11.3738534885,0.412392989236,10.4536816034,0.02,7.70118253389
7.504,11.3442039695,0.413484828559,10.4455045414,0.02,7.70537631613
8.004,11.2850622485,0.410744719586,10.4402650355,0.02,7.69153732072
8.504,11.1763422089,0.398313725674,10.4385531197,0.02,7.68047017555
9.004,11.0947773105,0.382035841343,10.4324220761,0.02,7.6819847553
9.504,10.9901128866,0.363158419926,10.4201248057,0.02,7.67781325147
10.004,10.8423704655,0.336288101755,10.4200639141,0.02,7.67074745264
10.504,10.7423339714,0.312994536072,10.4103347387,0.02,7.6818963066
11.004,10.6054222828,0.288491473442,10.4021855906,0.02,7.67828637058
11.504,10.4670187842,0.265755880033,10.4075764815,0.02,7.67108498548
12.004,10.392843808,0.249271313362,10.4011083879,0.02,7.67914753094
12.504,10.2769818027,0.232717788905,10.4004666827,0.02,7.67451337152
13.004,10.1506807026,0.22105135965,10.4117591961,0.02,7.65446593034
13.504,10.0762396775,0.214266720025,10.4086097901,0.02,7.65342258369
14.004,9.97446088359,0.209482523182,10.4162501414,0.02,7.64484958024
14.504,9.85773443812,0.198063147996,10.4221405509,0.02,7.62558892598
15.004,9.75351093568,0.189609418214,10.412239826,0.02,7.61705387358
15.504,9.64703870967,0.18154923476,10.4159163096,0.02,7.60824839458
16.004,9.54631450775,0.173910791957,10.4151727197,0.02,7.59634304145
16.504,9.45407223439,0.164322903623,10.3973192187,0.02,7.59085381832
17.004,9.35539610576,0.152806302861,10.3857411404,0.02,7.58357094315
17.504,9.25918588125,0.139550214706,10.3755382689,0.02,7.57881356889
18.004,9.19433915808,0.13341343006,10.3612913107,0.02,7.58430395793
18.504,9.13889759406,0.12694391732,10.345840749,0.02,7.58756426436
