depth,temp,chla,do,sal,ph
2.191,11.7659137708,0.845642271975,10.9150049506,0.02,7.37352317331
2.691,11.7412546144,0.83137719253,10.9033967031,0.02,7.36463029714
3.191,11.7111364446,0.820721158047,10.9001997284,0.02,7.37373912107
3.691,11.6683436359,0.813794987877,10.8940703955,0.02,7.38510536068
4.191,11.6249031567,0.808980153071,10.8753224513,0.02,7.38706213187
4.691,11.5865480543,0.808993328005,10.858858615,0.02,7.39020940641
5.191,11.5445109855,0.793225110006,10.8219431055,0.02,7.37779251529
5.691,11.4849721705,0.764982612018,10.8138170526,0.02,7.37409118198
6.191,11.2328779172,0.721384033859,10.7821959167,0.02,7.36983024617
6.691,10.9689479052,0.674971196904,10.7689561859,0.02,7.37811386737
7.191,10.6435666051,0.614115636029,10.7596403798,0.02,7.39321555309
7.691,10.2356734239,0.553942145505,10.7282997574,0.02,7.3921299528
8.191,9.86412649905,0.494743599604,10.7032110902,0.02,7.4018324183
8.691,9.50296114281,0.445126003456,10.675903143,0.02,7.40560620902
9.191,9.18503260714,0.409325561525,10.6183025951,0.02,7.39861482657
9.691,9.06366982028,0.386703540384,10.5963517022,0.02,7.40492196589
10.191,8.89394988973,0.372719521828,10.5520113033,0.02,7.38846011995
10.691,8.76245964747,0.378777076415,10.5135331505,0.02,7.37170762833
11.191,8.71242422576,0.390999346687,10.5065075239,0.02,7.38223313553
11.691,8.60360197419,0.404609766821,10.4777504178,0.02,7.36823278796
12.191,8.52346819989,0.415951449635,10.458281716,0.02,7.36112505318
12.691,8.46704533827,0.419681398665,10.4478512293,0.02,7.36350225849
13.191,8.39153395012,0.424177183649,10.4316026195,0.02,7.35852863479
13.691,8.33710950186,0.409714764018,10.4136671832,0.02,7.35824384111
14.191,8.29271277569,0.394843231095,10.3982444041,0.02,7.36087222003
14.691,8.23379178149,0.379786191133,10.3836888982,0.02,7.35744543828
15.191,8.18771902522,0.353591877816,10.3609007078,0.02,7.35589901418
15.691,8.15911022944,0.328270141028,10.356733503,0.02,7.36303881519
16.191,8.10888337055,0.298155696164,10.3444374723,0.02,7.35915887434
16.691,8.06304619028,0.266419221172,10.3217435741,0.02,7.35221631825
17.191,8.03692280174,0.242611581916,10.3186675634,0.02,7.35850369687
17.691,8.00734245568,0.217312391256,10.3073429712,0.02,7.35800255893
18.191,7.97174794848,0.193423322155,10.283259656,0.02,7.35222557769
18.691,7.9494030381,0.178425733408,10.2719691395,0.02,7.35449218635
