depth,temp,chla,do,sal,ph
2.309,23.2717652574,0.078987807476,8.28291342177,0.02,8.63626795337
2.809,23.1574725551,0.0932192774967,8.27956124433,0.02,8.65046199782
3.309,23.0897118003,0.10990082037,8.27652467108,0.02,8.75031974449
3.809,23.0322869838,0.126726370884,8.27879908013,0.02,8.78584654682
4.309,22.9571850363,0.146696004963,8.27094495165,0.02,8.80272749877
4.809,22.8555068798,0.171352049964,8.25919185921,0.02,8.76168419383
5.309,22.6840561186,0.196306585348,8.2210929624,0.02,8.6843421142
5.809,22.2644505858,0.214321723324,8.19153247766,0.02,8.63976734815
6.309,21.6174239735,0.231515650333,8.18374516983,0.02,8.57528772811
6.809,20.7716545336,0.237991634203,8.19301402623,0.02,8.5747247198
7.309,19.6460033384,0.25242089661,8.20061867312,0.02,8.65352837032
7.809,18.4573427764,0.26892555938,8.23540296589,0.02,8.70409587483
8.309,17.0505307745,0.276863157234,8.29653701477,0.02,8.73960669906
8.809,15.757551456,0.285673899101,8.35677364909,0.02,8.81065128196
9.309,14.6743463654,0.296224777747,8.39385684933,0.02,8.91521598586
9.809,13.7589556613,0.300608459751,8.40548534943,0.02,9.03698388199
10.309,12.9507848926,0.314029483978,8.41777312506,0.02,8.94994327286
10.809,12.3170972227,0.309076856485,8.46634268311,0.02,8.79659380835
11.309,11.8021872187,0.311622518242,8.46575717332,0.02,8.8122766313
11.809,11.4899320015,0.295180749523,8.46944803206,0.02,8.77912687962
12.309,11.1192524991,0.269223998811,8.5101332505,0.02,8.58805759644
12.809,10.8030397895,0.23417146809,8.5558950489,0.02,8.39256101
13.309,10.5563723025,0.197102465521,8.59687840275,0.02,8.33152004641
13.809,10.3622784631,0.154623413572,8.63191285613,0.02,8.31442268547
14.309,10.2246406048,0.121392384938,8.66204381205,0.02,8.29666423938
14.809,10.0478650284,0.0891795155647,8.72090044322,0.02,8.22092201343
15.309,9.92684605731,0.0851479918523,8.7409010199,0.02,8.18597320873
15.809,9.82669101867,0.0864690853565,8.77517368549,0.02,8.13142573828
16.309,9.73936694348,0.0876940138343,8.81277639427,0.02,8.11515120707
16.809,9.64292994999,0.0907691759696,8.84481518825,0.02,8.08376508103
17.309,9.57444131912,0.0926944473202,8.89129366127,0.02,8.04650057008
17.809,9.51185190834,0.094820222061,8.93376837053,0.02,8.03980378097
18.309,9.45383596647,0.0953091404533,8.9686946113,0.02,8.04007857481
18.809,9.40636018376,0.0963619604,9.01479759856,0.02,8.02039971675
19.309,9.36332161223,0.0937492615096,9.03513731588,0.02,8.02324704979
19.809,9.33906172494,0.0910117186821,9.04498331845,0.02,8.04515016566
20.309,9.30766349292,0.0882777435027,9.0705361371,0.02,8.02932848468
20.809,9.27717268962,0.0863574236908,9.08718465729,0.02,8.02542258237
21.309,9.25660250634,0.085019009947,9.09518309608,0.02,8.03796416714
21.809,9.22651947283,0.0814122881844,9.12505162438,0.02,8.03248794577
22.309,9.19119560379,0.0787906307604,9.14107586701,0.02,8.02322994591
22.809,9.16312666863,0.0771064877795,9.16810559073,0.02,8.04273672404
23.309,9.12588060988,0.0735431524003,9.20327674871,0.02,8.04106911247
23.809,9.09339798693,0.0698780831009,9.23209685626,0.02,8.0564881712
24.309,9.06690837881,0.0676643259887,9.25379596751,0.02,8.08047359716
24.809,9.034246822,0.0660426281427,9.27698648169,0.02,8.08602479961
25.309,9.00603844622,0.0658216055862,9.28163029925,0.02,8.08706223633
25.809,8.97789075261,0.0649363235204,9.25055425855,0.02,8.08568095598
26.309,8.94742721262,0.0640574068921,9.21951074015,0.02,8.06922196755
26.809,8.91804734234,0.0651291026131,9.19333125706,0.02,8.05752738822
27.309,8.88386684869,0.0649022474543,9.10514889197,0.02,8.02804087064
27.809,8.85610317168,0.0657795046996,9.04794327817,0.02,8.01201734332
28.309,8.82639521621,0.0663739918749,9.01261065405,0.02,8.00367367132
28.809,8.79872182672,0.0667735529879,8.98952630774,0.02,8.00054664809
29.309,8.77087868363,0.067109196991,8.96361461377,0.02,8.00916582208
29.809,8.73623460993,0.0668308013764,8.82891322294,0.02,7.98938384765
30.309,8.70996945313,0.0650667340391,8.76527534899,0.02,7.98048429087
30.809,8.68322324482,0.0641011581495,8.65272191516,0.02,7.97643196292
31.309,8.6553209583,0.0622930237897,8.53267374046,0.02,7.96366745015
31.809,8.63230405515,0.0611030093209,8.44572749491,0.02,7.95374584277
32.309,8.60659528568,0.0580481325399,8.35451970341,0.02,7.94750862505
32.809,8.5812724541,0.0544713327808,8.17242705337,0.02,7.93926477719
33.309,8.55677490735,0.0519445400653,7.91817070577,0.02,7.93253951491
33.809,8.52972675217,0.0505128639,7.70771937397,0.02,7.92109088454
34.309,8.50882708922,0.0483332410758,7.46587264499,0.02,7.91418432883
34.809,8.48641065113,0.0458315850972,7.15001791546,0.02,7.89974589051
35.309,8.46824893266,0.0443355047344,6.91847496789,0.02,7.8895129242
35.809,8.4552522627,0.0459064749354,6.70009110314,0.02,7.8823008757
36.309,8.44254906527,0.0463972735721,6.44902618916,0.02,7.87743551184
36.809,8.43372312975,0.0453082942341,6.37460293141,0.02,7.87946568707
37.309,8.4213937734,0.042446774118,6.11690809797,0.02,7.86811701198
37.809,8.40854198928,0.0405587652521,5.9325526183,0.02,7.86124557015
38.309,8.39587207681,0.0397387361953,5.75368324988,0.02,7.85547684635
