depth,temp,chla,do,sal,ph
2.428,18.6655300393,0.115457993182,9.38020697799,0.02,8.17393522492
2.928,18.4887107414,0.129148383254,9.36435255964,0.02,8.16517251646
3.428,18.2575191634,0.145969393191,9.36459159085,0.02,8.12925297503
3.928,18.0253858008,0.160545992864,9.37319710256,0.02,8.14849213921
4.428,17.5587248886,0.174037853417,9.39910520894,0.02,8.1833556359
4.928,16.9750685493,0.182384166033,9.42001320219,0.02,8.14403122005
5.428,16.3713095208,0.191644389608,9.45813124135,0.02,8.19165875623
5.928,15.7025190345,0.188551055655,9.49467404013,0.02,8.24151845762
6.428,14.9661441279,0.179669652303,9.53433590554,0.02,8.2078415637
6.928,14.208379378,0.162215507624,9.57984609573,0.02,8.20031345101
7.428,13.4349034906,0.141768826611,9.61625649961,0.02,8.12712912511
7.928,12.8893834895,0.120205415316,9.63836834152,0.02,8.07114859051
8.428,12.3847543491,0.101334059287,9.66041044888,0.02,8.06291934056
8.928,11.8808445673,0.083867509781,9.68702013927,0.02,8.03186382025
9.428,11.5073609032,0.0747144390932,9.70433956417,0.02,8.01447783343
9.928,11.2408149094,0.0717053248959,9.71011309095,0.02,8.01043783877
10.428,11.0219310326,0.0691264071329,9.7216424829,0.02,8.00910770057
10.928,10.8260739518,0.0704454443556,9.73573067071,0.02,8.00412130704
11.428,10.611805011,0.0705558331128,9.75282330493,0.02,8.00371492252
11.928,10.4061349903,0.0703472158297,9.76609245913,0.02,7.97182057947
12.428,10.2326914281,0.0705037437162,9.77877244981,0.02,7.93902497463
12.928,10.0963280002,0.0696365562194,9.79900712037,0.02,7.9546047701
13.428,9.97819832228,0.0668932459199,9.82519893208,0.02,7.98878740956
13.928,9.89696561214,0.0661832162716,9.83863894478,0.02,7.99324737113
14.428,9.82727047285,0.0650047997274,9.85425038396,0.02,8.00784561699
14.928,9.75110424337,0.0641187254316,9.8624322002,0.02,7.97736842993
15.428,9.68586583082,0.0631416180652,9.87127551261,0.02,7.97497780027
15.928,9.63487070727,0.0642545133843,9.8792798909,0.02,7.9907725378
16.428,9.56844423242,0.0630444107356,9.8838873684,0.02,7.96717481448
16.928,9.5117117476,0.0616913078411,9.88295046803,0.02,7.94268082143
17.428,9.47586873519,0.0586522486535,9.89186717431,0.02,7.96297477981
17.928,9.42957457542,0.0579955013277,9.89969198861,0.02,7.96291115595
18.428,9.38445456166,0.0574792613332,9.90908037421,0.02,7.96829449208
18.928,9.34312881936,0.0571689806921,9.91653259059,0.02,7.97399871689
19.428,9.29101223526,0.0552779706213,9.92083271795,0.02,7.94760024184
19.928,9.24374240828,0.0568134028481,9.9236958998,0.02,7.93457231878
20.428,9.20343584369,0.0577011591074,9.93025142465,0.02,7.93420298759
20.928,9.15975265509,0.058784765071,9.92821194928,0.02,7.90910635451
21.428,9.11535639425,0.0604908110678,9.93159088342,0.02,7.88592551676
21.928,9.07344626843,0.061214462282,9.94089454257,0.02,7.88185202841
22.428,9.03933681561,0.0613179697099,9.94900879232,0.02,7.88241109226
22.928,9.00021212144,0.0603865935583,9.95724963702,0.02,7.88167365207
23.428,8.95855528008,0.0597025008752,9.96812236183,0.02,7.87477340532
23.928,8.92266115308,0.0600605538222,9.97694707976,0.02,7.8787821758
24.428,8.88871869199,0.059173207334,9.98571751577,0.02,7.88776077783
24.928,8.85652831904,0.0579883721792,9.9892961373,0.02,7.8869332778
25.428,8.83624227919,0.0587948598695,9.99272967996,0.02,7.89637900732
25.928,8.80580920318,0.0596719739185,9.9989793852,0.02,7.89463045965
26.428,8.78117157252,0.0605392189185,10.0011442052,0.02,7.89147949065
26.928,8.7668291676,0.0603270233851,10.0038453298,0.02,7.9022289906
27.428,8.74682306597,0.0604866466399,10.0094242651,0.02,7.90585272887
27.928,8.72446289965,0.0604004423821,10.0058195608,0.02,7.89809741104
28.428,8.7102337838,0.0615409163491,10.0049220758,0.02,7.90484556503
28.928,8.69393238013,0.0626187954383,10.0071824093,0.02,7.90689228936
29.428,8.67257861387,0.0623022769161,10.0006123794,0.02,7.89656701124
29.928,8.65899210055,0.0621741411905,9.9990325514,0.02,7.9036198792
30.428,8.64121347126,0.0628739071697,9.99542879163,0.02,7.90264177335
30.928,8.62294967996,0.0611893797451,9.98356289853,0.02,7.88920319403
31.428,8.61138268295,0.0616694866326,9.98121699507,0.02,7.89501707837
31.928,8.59802356974,0.0612316829048,9.97675675543,0.02,7.89673396173
32.428,8.5800482687,0.0608018261821,9.95113810338,0.02,7.8818451777
32.928,8.56570736271,0.060731571743,9.92595249775,0.02,7.87863669778
33.428,8.55194487838,0.0585172908823,9.91502743488,0.02,7.87527115133
33.928,8.53488431154,0.0561825983162,9.89329197809,0.02,7.86713923746
34.428,8.5164452701,0.0559922310409,9.86103953737,0.02,7.8638687036
34.928,8.49963674918,0.0554047134546,9.84739498985,0.02,7.86376230617
35.428,8.47921421011,0.0546993051132,9.80550729842,0.02,7.8504362376
35.928,8.46254339943,0.0557077206962,9.79003335078,0.02,7.85693064043
36.428,8.44576706992,0.0589079543581,9.75964896234,0.02,7.85568426408
36.928,8.42583743994,0.0609657406166,9.71790954597,0.02,7.84826088161
37.428,8.40989430703,0.0624572129085,9.66718705861,0.02,7.84457317233
37.928,8.39685806009,0.0626953424462,9.64629929617,0.02,7.85157996825
38.428,8.38106810624,0.061452142201,9.5561054984,0.02,7.83831010915
