depth,temp,chla,do,sal,ph
2.618,11.8509247702,0.193075694682,10.2716054263,0.02,7.75907226306
3.118,11.6147463232,0.205309415414,10.2837196102,0.02,7.746619894
3.618,11.4285172408,0.221745814885,10.2790874983,0.02,7.75302068742
4.118,11.2283651287,0.232871521308,10.2789684132,0.02,7.7548395081
4.618,11.0000933095,0.239199494965,10.2865219076,0.02,7.75051259797
5.118,10.8356612071,0.242861825926,10.2741409317,0.02,7.76586526175
5.618,10.7035533082,0.237838117444,10.255290476,0.02,7.79085799055
6.118,10.4924113758,0.226876382079,10.2695339637,0.02,7.79100725027
6.618,10.2317323142,0.212571740019,10.2924371907,0.02,7.78281255884
7.118,9.97384477235,0.19876445592,10.3172975575,0.02,7.76599423062
7.618,9.69087596428,0.183925390798,10.35221004,0.02,7.74298883855
8.118,9.47297161196,0.175295936817,10.3639705714,0.02,7.73321360935
8.618,9.27931571349,0.169009542201,10.365375959,0.02,7.72995255136
9.118,9.08618068792,0.16139170935,10.3728805701,0.02,7.71605055785
9.618,8.94146452656,0.154398183211,10.3617030142,0.02,7.71342662225
10.118,8.8369900143,0.15054881474,10.3553206878,0.02,7.71936887995
10.618,8.65872573031,0.13963701857,10.3780767923,0.02,7.69331708768
11.118,8.54813290796,0.133244548371,10.3675919142,0.02,7.68214009266
11.618,8.37888966567,0.121817470182,10.3778968858,0.02,7.64988221047
12.118,8.26025552238,0.113860876934,10.3771842965,0.02,7.62945250547
12.618,8.21475991973,0.113832461536,10.3644783211,0.02,7.6413053544
13.118,8.16150506587,0.112034879503,10.3506865081,0.02,7.6473203001
13.618,8.07387084529,0.105473304308,10.3380521536,0.02,7.63096515809
14.118,8.02926137076,0.102965252766,10.3260409934,0.02,7.64355195479
14.618,7.99126152206,0.099194639636,10.3183068882,0.02,7.65681349156
15.118,7.9414531767,0.0970673911246,10.3059210696,0.02,7.65780725081
15.618,7.87798742197,0.0957667279894,10.2846688324,0.02,7.64720051327
16.118,7.82046102673,0.0930211517176,10.2622852942,0.02,7.6375819452
16.618,7.77162844776,0.0930125488313,10.2404498322,0.02,7.63308631387
17.118,7.72964518262,0.0932562384792,10.2179766523,0.02,7.63223291418
17.618,7.67473191595,0.0917990680298,10.1837522703,0.02,7.62015875066
18.118,7.6309102908,0.0917139560559,10.1582574427,0.02,7.61266166834
